0 0 50
1 0 50
2 0 50
3 0 50
4 0 50
5 0 50
6 0 50
7 0 50
8 0 50
9 0 50
10 0 50
11 0 50
12 0 50
13 0 50
14 0 50
15 0 50
16 0 50
17 0 50
18 0 50
19 0 50
20 0 50
21 0 50
22 0 50
23 0 50
24 0 50
25 0 50
26 0 50
27 0 50
28 0 50
29 0 50
30 0 50
31 0 50
32 0 50
33 0 50
34 0 50
35 0 50
36 0 50
37 0 50
38 0 50
39 0 50
40 0 50
41 0 50
42 0 50
43 0 50
44 0 50
45 0 50
46 0 50
47 0 50
48 0 50
49 0 50
50 0 50
51 0 50
52 0 50
53 0 50
54 0 50
55 0 50
56 0 50
57 0 50
58 0 50
59 0 50
60 0 50
61 0 50
62 0 50
63 0 50
64 0 50
65 0 50
66 0 50
67 0 50
68 0 50
69 0 50
70 0 50
71 0 50
72 0 50
73 0 50
74 0 50
75 0 50
76 0 50
77 0 50
78 0 50
79 0 50
80 0 50
81 0 50
82 0 50
83 0 50
84 0 50
85 0 50
86 0 50
87 0 50
88 0 50
89 0 50
90 0 50
91 0 50
92 0 50
93 0 50
94 0 50
95 0 50
96 0 50
97 0 50
98 0 50
99 0 50
0 1 50
1 1 49.9939
2 1 49.9878
3 1 49.9817
4 1 49.9756
5 1 49.9695
6 1 49.9634
7 1 49.9573
8 1 49.9512
9 1 49.9451
10 1 49.939
11 1 49.9329
12 1 49.9268
13 1 49.9207
14 1 49.9147
15 1 49.9087
16 1 49.9026
17 1 49.8966
18 1 49.8907
19 1 49.8847
20 1 49.8788
21 1 49.873
22 1 49.8672
23 1 49.8614
24 1 49.8558
25 1 49.8502
26 1 49.8447
27 1 49.8392
28 1 49.8339
29 1 49.8287
30 1 49.8237
31 1 49.8187
32 1 49.814
33 1 49.8094
34 1 49.8049
35 1 49.8007
36 1 49.7967
37 1 49.7928
38 1 49.7892
39 1 49.7859
40 1 49.7828
41 1 49.7799
42 1 49.7774
43 1 49.7751
44 1 49.7731
45 1 49.7714
46 1 49.77
47 1 49.7689
48 1 49.7682
49 1 49.7677
50 1 49.7676
51 1 49.7678
52 1 49.7684
53 1 49.7692
54 1 49.7704
55 1 49.7719
56 1 49.7737
57 1 49.7758
58 1 49.7781
59 1 49.7808
60 1 49.7838
61 1 49.787
62 1 49.7904
63 1 49.7941
64 1 49.7981
65 1 49.8022
66 1 49.8065
67 1 49.8111
68 1 49.8158
69 1 49.8207
70 1 49.8257
71 1 49.8309
72 1 49.8362
73 1 49.8416
74 1 49.8472
75 1 49.8528
76 1 49.8585
77 1 49.8643
78 1 49.8702
79 1 49.8761
80 1 49.8821
81 1 49.8881
82 1 49.8942
83 1 49.9003
84 1 49.9064
85 1 49.9126
86 1 49.9188
87 1 49.925
88 1 49.9312
89 1 49.9374
90 1 49.9437
91 1 49.9499
92 1 49.9562
93 1 49.9624
94 1 49.9687
95 1 49.9749
96 1 49.9812
97 1 49.9875
98 1 49.9937
99 1 50
0 2 50
1 2 49.9878
2 2 49.9756
3 2 49.9634
4 2 49.9512
5 2 49.939
6 2 49.9268
7 2 49.9145
8 2 49.9023
9 2 49.8902
10 2 49.878
11 2 49.8658
12 2 49.8536
13 2 49.8415
14 2 49.8294
15 2 49.8173
16 2 49.8052
17 2 49.7932
18 2 49.7813
19 2 49.7694
20 2 49.7576
21 2 49.7459
22 2 49.7343
23 2 49.7228
24 2 49.7114
25 2 49.7002
26 2 49.6892
27 2 49.6784
28 2 49.6677
29 2 49.6573
30 2 49.6472
31 2 49.6373
32 2 49.6278
33 2 49.6186
34 2 49.6097
35 2 49.6012
36 2 49.5931
37 2 49.5854
38 2 49.5782
39 2 49.5715
40 2 49.5653
41 2 49.5596
42 2 49.5545
43 2 49.5499
44 2 49.5459
45 2 49.5425
46 2 49.5397
47 2 49.5376
48 2 49.536
49 2 49.5352
50 2 49.5349
51 2 49.5354
52 2 49.5364
53 2 49.5381
54 2 49.5405
55 2 49.5435
56 2 49.547
57 2 49.5512
58 2 49.556
59 2 49.5614
60 2 49.5673
61 2 49.5737
62 2 49.5806
63 2 49.588
64 2 49.5959
65 2 49.6042
66 2 49.6129
67 2 49.622
68 2 49.6314
69 2 49.6412
70 2 49.6513
71 2 49.6617
72 2 49.6723
73 2 49.6831
74 2 49.6942
75 2 49.7055
76 2 49.7169
77 2 49.7285
78 2 49.7403
79 2 49.7522
80 2 49.7641
81 2 49.7762
82 2 49.7883
83 2 49.8006
84 2 49.8128
85 2 49.8252
86 2 49.8375
87 2 49.85
88 2 49.8624
89 2 49.8748
90 2 49.8873
91 2 49.8998
92 2 49.9123
93 2 49.9248
94 2 49.9374
95 2 49.9499
96 2 49.9624
97 2 49.9749
98 2 49.9875
99 2 50
0 3 50
1 3 49.9817
2 3 49.9634
3 3 49.9451
4 3 49.9267
5 3 49.9084
6 3 49.8901
7 3 49.8718
8 3 49.8535
9 3 49.8352
10 3 49.8169
11 3 49.7987
12 3 49.7804
13 3 49.7622
14 3 49.744
15 3 49.7259
16 3 49.7078
17 3 49.6898
18 3 49.6719
19 3 49.654
20 3 49.6363
21 3 49.6187
22 3 49.6013
23 3 49.584
24 3 49.567
25 3 49.5501
26 3 49.5336
27 3 49.5173
28 3 49.5013
29 3 49.4857
30 3 49.4705
31 3 49.4556
32 3 49.4413
33 3 49.4274
34 3 49.4141
35 3 49.4013
36 3 49.3891
37 3 49.3776
38 3 49.3668
39 3 49.3566
40 3 49.3473
41 3 49.3387
42 3 49.331
43 3 49.3241
44 3 49.3181
45 3 49.313
46 3 49.3088
47 3 49.3055
48 3 49.3032
49 3 49.3019
50 3 49.3016
51 3 49.3022
52 3 49.3038
53 3 49.3064
54 3 49.3099
55 3 49.3144
56 3 49.3198
57 3 49.3261
58 3 49.3333
59 3 49.3414
60 3 49.3502
61 3 49.3599
62 3 49.3703
63 3 49.3815
64 3 49.3933
65 3 49.4058
66 3 49.4189
67 3 49.4325
68 3 49.4467
69 3 49.4614
70 3 49.4766
71 3 49.4922
72 3 49.5081
73 3 49.5245
74 3 49.5411
75 3 49.558
76 3 49.5752
77 3 49.5926
78 3 49.6103
79 3 49.6281
80 3 49.6461
81 3 49.6642
82 3 49.6824
83 3 49.7008
84 3 49.7192
85 3 49.7377
86 3 49.7563
87 3 49.7749
88 3 49.7936
89 3 49.8122
90 3 49.831
91 3 49.8497
92 3 49.8685
93 3 49.8872
94 3 49.906
95 3 49.9248
96 3 49.9436
97 3 49.9624
98 3 49.9812
99 3 50
0 4 50
1 4 49.9756
2 4 49.9512
3 4 49.9267
4 4 49.9023
5 4 49.8779
6 4 49.8535
7 4 49.8291
8 4 49.8047
9 4 49.7803
10 4 49.7559
11 4 49.7315
12 4 49.7072
13 4 49.6829
14 4 49.6586
15 4 49.6344
16 4 49.6103
17 4 49.5862
18 4 49.5623
19 4 49.5385
20 4 49.5149
21 4 49.4914
22 4 49.4681
23 4 49.4451
24 4 49.4223
25 4 49.3998
26 4 49.3777
27 4 49.3559
28 4 49.3345
29 4 49.3137
30 4 49.2933
31 4 49.2735
32 4 49.2543
33 4 49.2357
34 4 49.2179
35 4 49.2008
36 4 49.1845
37 4 49.1691
38 4 49.1546
39 4 49.141
40 4 49.1285
41 4 49.117
42 4 49.1066
43 4 49.0974
44 4 49.0893
45 4 49.0825
46 4 49.0769
47 4 49.0726
48 4 49.0695
49 4 49.0677
50 4 49.0673
51 4 49.0681
52 4 49.0703
53 4 49.0737
54 4 49.0784
55 4 49.0844
56 4 49.0917
57 4 49.1001
58 4 49.1098
59 4 49.1205
60 4 49.1324
61 4 49.1453
62 4 49.1593
63 4 49.1742
64 4 49.19
65 4 49.2067
66 4 49.2243
67 4 49.2425
68 4 49.2615
69 4 49.2812
70 4 49.3014
71 4 49.3223
72 4 49.3436
73 4 49.3654
74 4 49.3877
75 4 49.4103
76 4 49.4333
77 4 49.4565
78 4 49.4801
79 4 49.5039
80 4 49.5279
81 4 49.5521
82 4 49.5764
83 4 49.6009
84 4 49.6255
85 4 49.6502
86 4 49.6749
87 4 49.6998
88 4 49.7247
89 4 49.7496
90 4 49.7746
91 4 49.7996
92 4 49.8246
93 4 49.8496
94 4 49.8747
95 4 49.8997
96 4 49.9248
97 4 49.9499
98 4 49.9749
99 4 50
0 5 50
1 5 49.9695
2 5 49.939
3 5 49.9084
4 5 49.8779
5 5 49.8474
6 5 49.8169
7 5 49.7863
8 5 49.7558
9 5 49.7253
10 5 49.6948
11 5 49.6643
12 5 49.6339
13 5 49.6035
14 5 49.5732
15 5 49.5429
16 5 49.5127
17 5 49.4826
18 5 49.4527
19 5 49.4229
20 5 49.3932
21 5 49.3638
22 5 49.3347
23 5 49.3058
24 5 49.2773
25 5 49.2491
26 5 49.2214
27 5 49.1941
28 5 49.1673
29 5 49.1411
30 5 49.1156
31 5 49.0907
32 5 49.0666
33 5 49.0433
34 5 49.0209
35 5 48.9994
36 5 48.979
37 5 48.9596
38 5 48.9414
39 5 48.9244
40 5 48.9086
41 5 48.8942
42 5 48.8812
43 5 48.8696
44 5 48.8594
45 5 48.8508
46 5 48.8438
47 5 48.8383
48 5 48.8344
49 5 48.8322
50 5 48.8316
51 5 48.8327
52 5 48.8354
53 5 48.8397
54 5 48.8457
55 5 48.8532
56 5 48.8623
57 5 48.8729
58 5 48.8851
59 5 48.8986
60 5 48.9135
61 5 48.9298
62 5 48.9473
63 5 48.966
64 5 48.9859
65 5 49.0069
66 5 49.0289
67 5 49.0518
68 5 49.0757
69 5 49.1003
70 5 49.1258
71 5 49.1519
72 5 49.1786
73 5 49.206
74 5 49.2339
75 5 49.2622
76 5 49.291
77 5 49.3202
78 5 49.3497
79 5 49.3795
80 5 49.4095
81 5 49.4398
82 5 49.4703
83 5 49.5009
84 5 49.5317
85 5 49.5626
86 5 49.5936
87 5 49.6246
88 5 49.6558
89 5 49.687
90 5 49.7182
91 5 49.7494
92 5 49.7807
93 5 49.812
94 5 49.8433
95 5 49.8747
96 5 49.906
97 5 49.9373
98 5 49.9687
99 5 50
0 6 50
1 6 49.9634
2 6 49.9268
3 6 49.8901
4 6 49.8535
5 6 49.8169
6 6 49.7802
7 6 49.7436
8 6 49.707
9 6 49.6703
10 6 49.6337
11 6 49.5971
12 6 49.5606
13 6 49.5241
14 6 49.4876
15 6 49.4513
16 6 49.415
17 6 49.3788
18 6 49.3428
19 6 49.307
20 6 49.2714
21 6 49.2361
22 6 49.201
23 6 49.1663
24 6 49.1319
25 6 49.098
26 6 49.0646
27 6 49.0317
28 6 48.9995
29 6 48.968
30 6 48.9372
31 6 48.9072
32 6 48.8781
33 6 48.85
34 6 48.823
35 6 48.7971
36 6 48.7724
37 6 48.749
38 6 48.727
39 6 48.7065
40 6 48.6874
41 6 48.67
42 6 48.6543
43 6 48.6402
44 6 48.628
45 6 48.6176
46 6 48.609
47 6 48.6024
48 6 48.5978
49 6 48.5951
50 6 48.5944
51 6 48.5957
52 6 48.5989
53 6 48.6042
54 6 48.6114
55 6 48.6205
56 6 48.6315
57 6 48.6443
58 6 48.6589
59 6 48.6753
60 6 48.6933
61 6 48.7129
62 6 48.7341
63 6 48.7567
64 6 48.7807
65 6 48.806
66 6 48.8326
67 6 48.8602
68 6 48.889
69 6 48.9187
70 6 48.9494
71 6 48.9808
72 6 49.0131
73 6 49.046
74 6 49.0796
75 6 49.1137
76 6 49.1484
77 6 49.1834
78 6 49.2189
79 6 49.2548
80 6 49.2909
81 6 49.3273
82 6 49.3639
83 6 49.4008
84 6 49.4377
85 6 49.4749
86 6 49.5121
87 6 49.5494
88 6 49.5868
89 6 49.6243
90 6 49.6618
91 6 49.6993
92 6 49.7368
93 6 49.7744
94 6 49.812
95 6 49.8496
96 6 49.8872
97 6 49.9248
98 6 49.9624
99 6 50
0 7 50
1 7 49.9573
2 7 49.9145
3 7 49.8718
4 7 49.8291
5 7 49.7863
6 7 49.7436
7 7 49.7008
8 7 49.6581
9 7 49.6154
10 7 49.5726
11 7 49.5299
12 7 49.4872
13 7 49.4446
14 7 49.402
15 7 49.3595
16 7 49.3172
17 7 49.2749
18 7 49.2328
19 7 49.191
20 7 49.1493
21 7 49.108
22 7 49.067
23 7 49.0263
24 7 48.9861
25 7 48.9464
26 7 48.9073
27 7 48.8688
28 7 48.831
29 7 48.794
30 7 48.7579
31 7 48.7228
32 7 48.6886
33 7 48.6557
34 7 48.6239
35 7 48.5935
36 7 48.5645
37 7 48.5371
38 7 48.5112
39 7 48.487
40 7 48.4647
41 7 48.4442
42 7 48.4256
43 7 48.4091
44 7 48.3947
45 7 48.3824
46 7 48.3724
47 7 48.3646
48 7 48.3591
49 7 48.3559
50 7 48.3551
51 7 48.3566
52 7 48.3605
53 7 48.3666
54 7 48.3751
55 7 48.3858
56 7 48.3987
57 7 48.4138
58 7 48.431
59 7 48.4503
60 7 48.4715
61 7 48.4946
62 7 48.5194
63 7 48.546
64 7 48.5742
65 7 48.6039
66 7 48.6351
67 7 48.6676
68 7 48.7013
69 7 48.7362
70 7 48.7721
71 7 48.809
72 7 48.8468
73 7 48.8854
74 7 48.9247
75 7 48.9647
76 7 49.0053
77 7 49.0463
78 7 49.0879
79 7 49.1298
80 7 49.172
81 7 49.2146
82 7 49.2574
83 7 49.3005
84 7 49.3437
85 7 49.387
86 7 49.4305
87 7 49.4741
88 7 49.5178
89 7 49.5615
90 7 49.6053
91 7 49.6491
92 7 49.6929
93 7 49.7368
94 7 49.7806
95 7 49.8245
96 7 49.8684
97 7 49.9122
98 7 49.9561
99 7 50
0 8 50
1 8 49.9512
2 8 49.9023
3 8 49.8535
4 8 49.8047
5 8 49.7558
6 8 49.707
7 8 49.6581
8 8 49.6092
9 8 49.5604
10 8 49.5115
11 8 49.4626
12 8 49.4138
13 8 49.365
14 8 49.3163
15 8 49.2677
16 8 49.2192
17 8 49.1708
18 8 49.1226
19 8 49.0747
20 8 49.027
21 8 48.9796
